origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
GDL,DFW,20.5218,-103.311,32.8968,-97.038
CUN,DFW,21.0365,-86.8771,32.8968,-97.038
CUN,DFW,21.0365,-86.8771,32.8968,-97.038
CUN,DFW,21.0365,-86.8771,32.8968,-97.038
CUN,DFW,21.0365,-86.8771,32.8968,-97.038
CUN,DFW,21.0365,-86.8771,32.8968,-97.038
HMO,PHX,29.0959,-111.048,33.4343,-112.012
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
CUU,DFW,28.7029,-105.965,32.8968,-97.038
TRC,DFW,25.5683,-103.411,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
PVR,DFW,20.6801,-105.254,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
QRO,DFW,20.6173,-100.186,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
AGU,DFW,21.7056,-102.318,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
BJX,DFW,20.9935,-101.481,32.8968,-97.038
BJX,DFW,20.9935,-101.481,32.8968,-97.038
BJX,DFW,20.9935,-101.481,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
MTY,DFW,25.7785,-100.107,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
MEX,DFW,19.4363,-99.0721,32.8968,-97.038
PBC,DFW,19.1581,-98.3714,32.8968,-97.038
MTY,MIA,25.7785,-100.107,25.7932,-80.2906
MTY,MIA,25.7785,-100.107,25.7932,-80.2906
MTY,MIA,25.7785,-100.107,25.7932,-80.2906
MEX,PHX,19.4363,-99.0721,33.4343,-112.012
MID,MIA,20.937,-89.6577,25.7932,-80.2906
MID,MIA,20.937,-89.6577,25.7932,-80.2906
MTY,MIA,25.7785,-100.107,25.7932,-80.2906
MTY,MIA,25.7785,-100.107,25.7932,-80.2906
MTY,MIA,25.7785,-100.107,25.7932,-80.2906
MTY,MIA,25.7785,-100.107,25.7932,-80.2906
MTY,MIA,25.7785,-100.107,25.7932,-80.2906
MTY,MIA,25.7785,-100.107,25.7932,-80.2906
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411
MEX,PHX,19.4363,-99.0721,33.4343,-112.012
MEX,PHX,19.4363,-99.0721,33.4343,-112.012
MEX,PHX,19.4363,-99.0721,33.4343,-112.012
MEX,PHX,19.4363,-99.0721,33.4343,-112.012
MEX,PHX,19.4363,-99.0721,33.4343,-112.012
MEX,PHX,19.4363,-99.0721,33.4343,-112.012
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
SLP,DFW,22.2543,-100.931,32.8968,-97.038
GDL,DFW,20.5218,-103.311,32.8968,-97.038
GDL,PHX,20.5218,-103.311,33.4343,-112.012
MEX,LAX,19.4363,-99.0721,33.9425,-118.408
MEX,LAX,19.4363,-99.0721,33.9425,-118.408
MEX,LAX,19.4363,-99.0721,33.9425,-118.408
MEX,LAX,19.4363,-99.0721,33.9425,-118.408
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
MEX,CLT,19.4363,-99.0721,35.214,-80.9431
CUN,CLT,21.0365,-86.8771,35.214,-80.9431
CUN,CLT,21.0365,-86.8771,35.214,-80.9431
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306
GDL,IAH,20.5218,-103.311,29.9844,-95.3414
MEX,YVR,19.4363,-99.0721,49.1939,-123.184
MEX,YVR,19.4363,-99.0721,49.1939,-123.184
MEX,YVR,19.4363,-99.0721,49.1939,-123.184
MEX,YVR,19.4363,-99.0721,49.1939,-123.184
MEX,YVR,19.4363,-99.0721,49.1939,-123.184
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
CJS,MEX,31.6361,-106.429,19.4363,-99.0721
CJS,MEX,31.6361,-106.429,19.4363,-99.0721
MEX,PVR,19.4363,-99.0721,20.6801,-105.254
MEX,PVR,19.4363,-99.0721,20.6801,-105.254
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
PVR,MEX,20.6801,-105.254,19.4363,-99.0721
PVR,MEX,20.6801,-105.254,19.4363,-99.0721
MEX,ZCL,19.4363,-99.0721,22.8971,-102.687
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
MEX,CDG,19.4363,-99.0721,49.0128,2.55
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
MEX,CJS,19.4363,-99.0721,31.6361,-106.429
MEX,CJS,19.4363,-99.0721,31.6361,-106.429
MEX,AMS,19.4363,-99.0721,52.3086,4.76389
MEX,AMS,19.4363,-99.0721,52.3086,4.76389
MEX,AMS,19.4363,-99.0721,52.3086,4.76389
MEX,AMS,19.4363,-99.0721,52.3086,4.76389
MEX,AMS,19.4363,-99.0721,52.3086,4.76389
MEX,AMS,19.4363,-99.0721,52.3086,4.76389
MEX,AMS,19.4363,-99.0721,52.3086,4.76389
MEX,ATL,19.4363,-99.0721,33.6367,-84.4281
MEX,ATL,19.4363,-99.0721,33.6367,-84.4281
MEX,CEN,19.4363,-99.0721,27.3926,-109.833
MEX,CEN,19.4363,-99.0721,27.3926,-109.833
MEX,CEN,19.4363,-99.0721,27.3926,-109.833
MEX,CEN,19.4363,-99.0721,27.3926,-109.833
ZCL,MEX,22.8971,-102.687,19.4363,-99.0721
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264
